Mission_ID,Mission_Date,Mission_Type,Drone_Model,Base_Location,Operator_ID,Flight_Duration_Min,Distance_Km,Altitude_m,Battery_Start,Battery_End,Battery_Consumed,Payload_Type,Payload_Weight_kg,Weather,Temperature_C,Wind_Speed_kmph,Threat_Level,Mission_Status,Failure_Reason,Mission_Score
ASD-02605,2025-05-15,Surveillance,DJI Mavic 3 Enterprise,Chandigarh,OP-027,47,47.68,291,100,67,33,LiDAR,3.07,Cloudy,16,28,Critical,Success,NA,82
ASD-02606,2025-05-17,Border Patrol,Autel EVO Max 4T,Delhi,OP-017,89,51.44,153,100,71,29,HD Camera,3.62,Rainy,39,33,Low,Success,NA,85
ASD-02607,2025-04-23,Reconnaissance,Skydio X2D,Lucknow,OP-005,65,48.81,272,100,70,30,Medical Kit,3.01,Foggy,35,26,Medium,Success,NA,95
ASD-02608,2025-04-25,Reconnaissance,Skydio X2D,Chandigarh,OP-020,82,41.75,191,100,56,44,LiDAR,4.0,Clear,17,12,Medium,Success,NA,95
ASD-02609,2025-09-27,Search & Rescue,Parrot Anafi AI,Lucknow,OP-014,87,38.69,106,100,33,67,Medical Kit,2.68,Cloudy,30,29,Medium,Success,NA,97
ASD-02610,2025-06-30,Infrastructure Inspection,Skydio X2D,Delhi,OP-018,66,22.65,196,100,61,39,HD Camera,4.65,Windy,23,9,Low,Success,NA,90
ASD-02611,2025-09-29,Infrastructure Inspection,Skydio X2D,Shimla,OP-011,89,31.41,183,100,41,59,LiDAR,1.0,Rainy,9,24,Low,Success,NA,75
ASD-02612,2025-10-08,Medical Delivery,Autel EVO Max 4T,Chandigarh,OP-018,73,31.76,205,100,47,53,HD Camera,3.15,Rainy,39,30,Critical,Failed,Mechanical Fault,68
ASD-02613,2025-04-12,Border Patrol,Parrot Anafi AI,Jaipur,OP-008,62,18.32,136,100,51,49,Medical Kit,3.85,Rainy,36,31,Critical,Failed,Weather,67
ASD-02614,2025-05-28,Reconnaissance,DJI Matrice 300 RTK,Dehradun,OP-008,84,11.29,99,100,36,64,Food Package,1.81,Clear,19,16,Critical,Failed,Battery Failure,85
ASD-02615,2025-11-25,Infrastructure Inspection,DJI Matrice 300 RTK,Lucknow,OP-028,57,5.48,242,100,80,20,Food Package,0.62,Rainy,38,11,Critical,Success,NA,67
ASD-02616,2025-02-28,Medical Delivery,Autel EVO Max 4T,Chandigarh,OP-019,65,57.22,204,100,23,77,HD Camera,3.07,Cloudy,34,27,High,Success,NA,91
ASD-02617,2025-11-01,Border Patrol,Autel EVO Max 4T,Chandigarh,OP-017,49,26.39,173,100,54,46,LiDAR,2.53,Windy,36,25,High,Success,NA,95
ASD-02618,2025-10-17,Medical Delivery,Autel EVO Max 4T,Chandigarh,OP-028,34,18.46,284,100,48,52,HD Camera,4.63,Rainy,24,27,Medium,Success,NA,80
ASD-02619,2025-07-09,Infrastructure Inspection,DJI Matrice 300 RTK,Dehradun,OP-015,81,31.59,140,100,24,76,Thermal Camera,2.78,Cloudy,13,12,Critical,Success,NA,81
ASD-02620,2025-01-15,Surveillance,Autel EVO Max 4T,Lucknow,OP-021,86,30.8,175,100,17,83,Thermal Camera,3.79,Windy,42,17,Low,Failed,Signal Loss,79
ASD-02621,2025-04-25,Search & Rescue,Parrot Anafi AI,Jaipur,OP-019,64,45.67,192,100,51,49,Medical Kit,0.65,Foggy,28,26,Low,Success,NA,92
ASD-02622,2025-05-02,Border Patrol,Autel EVO Max 4T,Dehradun,OP-011,80,10.67,114,100,56,44,HD Camera,3.99,Windy,22,18,Critical,Success,NA,83
ASD-02623,2025-07-26,Medical Delivery,Skydio X2D,Chandigarh,OP-020,80,22.26,290,100,78,22,LiDAR,1.34,Windy,33,13,Low,Success,NA,98
ASD-02624,2025-04-23,Border Patrol,DJI Mavic 3 Enterprise,Chandigarh,OP-015,61,39.81,209,100,62,38,Food Package,1.61,Foggy,20,32,Critical,Success,NA,88
ASD-02625,2025-01-29,Search & Rescue,Autel EVO Max 4T,Shimla,OP-026,69,27.66,225,100,17,83,Medical Kit,4.68,Windy,39,35,Low,Success,NA,74
ASD-02626,2025-04-04,Medical Delivery,Autel EVO Max 4T,Jaipur,OP-023,25,29.4,115,100,29,71,HD Camera,4.68,Cloudy,9,8,Medium,Success,NA,92
ASD-02627,2025-06-29,Surveillance,Parrot Anafi AI,Chandigarh,OP-024,77,33.42,168,100,43,57,Medical Kit,3.3,Foggy,23,4,Low,Success,NA,91
ASD-02628,2025-01-18,Medical Delivery,Autel EVO Max 4T,Shimla,OP-022,60,16.18,221,100,24,76,LiDAR,0.91,Cloudy,25,23,Critical,Failed,Signal Loss,80
ASD-02629,2025-08-12,Search & Rescue,DJI Matrice 300 RTK,Chandigarh,OP-005,60,47.06,256,100,80,20,Medical Kit,3.28,Rainy,20,28,Critical,Success,NA,74
ASD-02630,2025-02-24,Reconnaissance,Skydio X2D,Chandigarh,OP-018,23,24.21,284,100,56,44,Food Package,1.32,Clear,34,29,Medium,Success,NA,98
ASD-02631,2025-05-28,Surveillance,DJI Mavic 3 Enterprise,Chandigarh,OP-004,23,50.54,126,100,19,81,Food Package,3.06,Windy,29,17,Medium,Failed,Weather,74
ASD-02632,2025-05-14,Reconnaissance,Parrot Anafi AI,Dehradun,OP-018,33,31.37,80,100,26,74,LiDAR,1.47,Cloudy,10,26,Critical,Success,NA,88
ASD-02633,2025-07-24,Search & Rescue,Skydio X2D,Lucknow,OP-030,35,28.29,121,100,55,45,Medical Kit,3.5,Windy,33,30,Low,Success,NA,95
ASD-02634,2025-12-04,Search & Rescue,DJI Matrice 300 RTK,Jaipur,OP-016,77,48.16,268,100,39,61,Medical Kit,4.75,Rainy,14,3,Critical,Success,NA,65
ASD-02635,2025-06-16,Reconnaissance,Autel EVO Max 4T,Chandigarh,OP-026,62,42.86,285,100,16,84,Sensor Package,2.93,Windy,12,4,High,Success,NA,72
ASD-02636,2025-05-27,Medical Delivery,Autel EVO Max 4T,Dehradun,OP-001,84,21.06,172,100,20,80,Thermal Camera,1.8,Cloudy,10,4,Low,Success,NA,90
ASD-02637,2025-11-22,Medical Delivery,DJI Matrice 300 RTK,Jaipur,OP-011,51,11.43,177,100,79,21,Sensor Package,4.2,Windy,15,30,Low,Success,NA,96
ASD-02638,2025-10-10,Infrastructure Inspection,Skydio X2D,Jaipur,OP-011,56,5.92,150,100,24,76,HD Camera,4.42,Rainy,10,5,High,Success,NA,85
ASD-02639,2025-05-04,Search & Rescue,Skydio X2D,Delhi,OP-020,36,39.44,85,100,29,71,Medical Kit,3.23,Windy,10,27,High,Success,NA,100
ASD-02640,2025-07-05,Border Patrol,DJI Matrice 300 RTK,Chandigarh,OP-010,48,48.37,180,100,53,47,Medical Kit,2.69,Windy,21,28,Medium,Success,NA,98
ASD-02641,2025-11-28,Border Patrol,Parrot Anafi AI,Chandigarh,OP-009,24,33.82,136,100,50,50,Sensor Package,3.51,Rainy,12,21,High,Success,NA,84
ASD-02642,2025-12-26,Border Patrol,DJI Mavic 3 Enterprise,Lucknow,OP-009,51,41.92,89,100,75,25,Thermal Camera,3.16,Clear,24,25,Low,Failed,Mechanical Fault,97
ASD-02643,2025-02-07,Infrastructure Inspection,Skydio X2D,Delhi,OP-007,33,21.59,255,100,32,68,LiDAR,3.11,Clear,36,6,Critical,Success,NA,80
ASD-02644,2025-02-25,Surveillance,Autel EVO Max 4T,Delhi,OP-020,70,58.33,216,100,67,33,Sensor Package,2.96,Cloudy,9,17,Critical,Success,NA,88
ASD-02645,2025-06-28,Reconnaissance,Parrot Anafi AI,Chandigarh,OP-005,32,25.96,163,100,47,53,Medical Kit,2.48,Foggy,32,12,Low,Success,NA,91
ASD-02646,2025-05-24,Surveillance,Skydio X2D,Shimla,OP-016,84,29.88,124,100,60,40,Sensor Package,3.37,Windy,30,34,High,Success,NA,98
ASD-02647,2025-08-06,Reconnaissance,Parrot Anafi AI,Delhi,OP-004,84,38.93,195,100,65,35,HD Camera,3.91,Foggy,22,17,Critical,Success,NA,84
ASD-02648,2025-02-23,Search & Rescue,Autel EVO Max 4T,Lucknow,OP-009,53,50.89,277,100,48,52,Medical Kit,0.67,Foggy,13,29,High,Success,NA,96
ASD-02649,2025-04-23,Infrastructure Inspection,DJI Matrice 300 RTK,Lucknow,OP-027,84,45.69,116,100,27,73,Medical Kit,0.89,Windy,26,26,Low,Success,NA,97
ASD-02650,2025-06-16,Reconnaissance,Parrot Anafi AI,Shimla,OP-030,84,31.68,189,100,63,37,Food Package,1.61,Clear,20,15,Critical,Success,NA,84
ASD-02651,2025-03-29,Reconnaissance,Autel EVO Max 4T,Jaipur,OP-001,73,5.13,285,100,18,82,Food Package,1.68,Rainy,15,22,High,Success,NA,55
ASD-02652,2025-03-20,Infrastructure Inspection,Autel EVO Max 4T,Delhi,OP-024,56,13.52,170,100,37,63,Thermal Camera,4.18,Foggy,13,15,Critical,Success,NA,83
ASD-02653,2025-03-14,Surveillance,Autel EVO Max 4T,Chandigarh,OP-025,66,23.96,295,100,79,21,Thermal Camera,4.42,Windy,30,20,High,Success,NA,95
ASD-02654,2025-02-06,Reconnaissance,Autel EVO Max 4T,Delhi,OP-016,89,32.68,95,100,15,85,Sensor Package,0.56,Rainy,41,14,Medium,Success,NA,57
ASD-02655,2025-05-07,Reconnaissance,Parrot Anafi AI,Chandigarh,OP-015,43,41.11,134,100,18,82,Thermal Camera,2.33,Windy,14,18,Medium,Success,NA,76
ASD-02656,2025-07-17,Border Patrol,Parrot Anafi AI,Lucknow,OP-025,74,29.14,191,100,38,62,LiDAR,3.36,Windy,40,10,High,Success,NA,97
ASD-02657,2025-09-11,Medical Delivery,Skydio X2D,Lucknow,OP-021,39,58.66,154,100,46,54,Thermal Camera,2.38,Windy,20,7,High,Success,NA,96
ASD-02658,2025-04-08,Border Patrol,DJI Mavic 3 Enterprise,Delhi,OP-002,20,55.04,164,100,51,49,Sensor Package,2.76,Foggy,35,31,Medium,Success,NA,91
ASD-02659,2025-04-13,Border Patrol,DJI Matrice 300 RTK,Dehradun,OP-007,81,29.76,83,100,37,63,Thermal Camera,3.0,Cloudy,27,5,Medium,Success,NA,95
ASD-02660,2025-03-03,Infrastructure Inspection,Skydio X2D,Shimla,OP-028,22,10.8,183,100,45,55,Thermal Camera,2.41,Windy,8,13,Low,Success,NA,93
ASD-02661,2025-09-06,Search & Rescue,Skydio X2D,Delhi,OP-012,66,57.53,98,100,66,34,LiDAR,2.68,Rainy,25,18,Low,Success,NA,76
ASD-02662,2025-01-31,Reconnaissance,Parrot Anafi AI,Shimla,OP-012,22,42.06,278,100,26,74,Thermal Camera,1.56,Clear,40,29,Critical,Success,NA,80
ASD-02663,2025-08-07,Search & Rescue,DJI Matrice 300 RTK,Chandigarh,OP-028,42,49.54,159,100,17,83,Medical Kit,0.97,Windy,16,12,Medium,Failed,Battery Failure,73
ASD-02664,2025-11-30,Border Patrol,Skydio X2D,Dehradun,OP-030,36,8.58,215,100,43,57,Food Package,4.3,Clear,12,23,Critical,Success,NA,82
ASD-02665,2025-10-01,Surveillance,Parrot Anafi AI,Dehradun,OP-002,28,7.04,236,100,19,81,LiDAR,2.28,Rainy,19,30,High,Success,NA,62
ASD-02666,2025-05-24,Surveillance,DJI Mavic 3 Enterprise,Dehradun,OP-003,40,11.25,90,100,24,76,HD Camera,2.86,Cloudy,38,15,Critical,Success,NA,89
ASD-02667,2025-01-04,Search & Rescue,Parrot Anafi AI,Lucknow,OP-016,21,38.15,119,100,77,23,Thermal Camera,2.29,Clear,29,28,Low,Success,NA,100
ASD-02668,2025-09-30,Reconnaissance,DJI Mavic 3 Enterprise,Dehradun,OP-008,85,50.39,247,100,23,77,HD Camera,1.54,Windy,41,13,Critical,Success,NA,85
ASD-02669,2025-12-17,Search & Rescue,Autel EVO Max 4T,Jaipur,OP-018,46,14.51,227,100,22,78,HD Camera,1.0,Cloudy,28,19,Medium,Failed,Signal Loss,97
ASD-02670,2025-11-19,Medical Delivery,DJI Mavic 3 Enterprise,Chandigarh,OP-027,30,32.82,182,100,41,59,LiDAR,0.73,Rainy,25,32,Critical,Failed,Weather,69
ASD-02671,2025-06-22,Medical Delivery,Autel EVO Max 4T,Delhi,OP-009,72,59.28,293,100,50,50,Sensor Package,3.42,Foggy,30,26,Low,Success,NA,98
ASD-02672,2025-11-19,Search & Rescue,Skydio X2D,Shimla,OP-004,21,53.1,207,100,21,79,HD Camera,2.5,Clear,11,15,Medium,Success,NA,93
ASD-02673,2025-01-10,Search & Rescue,Parrot Anafi AI,Delhi,OP-009,84,5.13,129,100,54,46,Sensor Package,2.39,Cloudy,15,26,Critical,Success,NA,81
ASD-02674,2025-03-31,Surveillance,Skydio X2D,Jaipur,OP-006,31,53.77,253,100,55,45,HD Camera,4.32,Cloudy,28,14,Critical,Success,NA,86
ASD-02675,2025-05-30,Reconnaissance,DJI Mavic 3 Enterprise,Delhi,OP-004,29,59.43,270,100,45,55,Thermal Camera,1.54,Cloudy,32,28,Critical,Success,NA,88
ASD-02676,2025-06-21,Border Patrol,Skydio X2D,Lucknow,OP-002,20,8.51,101,100,23,77,Food Package,4.65,Clear,26,23,High,Success,NA,99
ASD-02677,2025-07-03,Reconnaissance,Autel EVO Max 4T,Dehradun,OP-021,23,35.47,233,100,79,21,Food Package,4.09,Clear,29,29,Medium,Success,NA,96
ASD-02678,2025-12-27,Medical Delivery,Parrot Anafi AI,Delhi,OP-005,67,9.79,284,100,25,75,Medical Kit,0.99,Cloudy,31,14,Low,Success,NA,98
ASD-02679,2025-08-17,Surveillance,Autel EVO Max 4T,Dehradun,OP-012,26,26.83,163,100,26,74,LiDAR,1.25,Clear,18,21,Medium,Success,NA,94
ASD-02680,2025-12-13,Surveillance,Autel EVO Max 4T,Dehradun,OP-023,25,25.2,101,100,17,83,Thermal Camera,3.71,Rainy,20,12,Critical,Failed,Weather,50
ASD-02681,2025-02-28,Reconnaissance,Autel EVO Max 4T,Delhi,OP-028,79,56.91,213,100,66,34,Food Package,4.87,Foggy,23,9,High,Success,NA,94
ASD-02682,2025-12-11,Border Patrol,Parrot Anafi AI,Shimla,OP-030,40,21.1,286,100,16,84,Food Package,2.48,Rainy,31,22,Low,Failed,Mechanical Fault,55
ASD-02683,2025-01-03,Surveillance,DJI Matrice 300 RTK,Chandigarh,OP-016,53,10.08,80,100,28,72,Medical Kit,3.45,Foggy,28,22,High,Success,NA,90
ASD-02684,2025-02-23,Reconnaissance,Skydio X2D,Jaipur,OP-004,71,53.56,102,100,21,79,Thermal Camera,3.43,Clear,32,9,Low,Success,NA,97
ASD-02685,2025-07-14,Search & Rescue,DJI Matrice 300 RTK,Delhi,OP-019,31,41.56,213,100,69,31,Thermal Camera,4.84,Foggy,18,4,Critical,Success,NA,86
ASD-02686,2025-03-18,Medical Delivery,Autel EVO Max 4T,Jaipur,OP-018,28,36.34,250,100,40,60,Sensor Package,0.76,Rainy,16,28,Critical,Failed,Battery Failure,66
ASD-02687,2025-07-22,Search & Rescue,Skydio X2D,Jaipur,OP-022,54,46.93,124,100,42,58,Food Package,1.93,Clear,15,19,High,Success,NA,92
ASD-02688,2025-09-19,Reconnaissance,Skydio X2D,Dehradun,OP-014,36,17.59,295,100,73,27,Sensor Package,0.83,Foggy,26,11,Low,Success,NA,90
ASD-02689,2025-06-13,Search & Rescue,Parrot Anafi AI,Lucknow,OP-013,64,10.38,259,100,37,63,Medical Kit,4.64,Windy,17,18,Critical,Success,NA,87
ASD-02690,2025-05-28,Medical Delivery,DJI Matrice 300 RTK,Jaipur,OP-021,61,15.36,139,100,68,32,HD Camera,2.44,Foggy,25,23,High,Success,NA,93
ASD-02691,2025-09-05,Border Patrol,Autel EVO Max 4T,Chandigarh,OP-021,57,40.24,270,100,50,50,LiDAR,3.19,Clear,8,34,Low,Success,NA,99
ASD-02692,2025-05-26,Reconnaissance,DJI Mavic 3 Enterprise,Lucknow,OP-021,68,7.94,222,100,51,49,Sensor Package,3.53,Clear,25,9,High,Success,NA,97
ASD-02693,2025-07-04,Reconnaissance,DJI Matrice 300 RTK,Shimla,OP-017,48,25.41,247,100,20,80,HD Camera,0.92,Cloudy,35,33,Critical,Success,NA,85
ASD-02694,2025-06-17,Infrastructure Inspection,Parrot Anafi AI,Lucknow,OP-017,81,48.84,161,100,74,26,Food Package,0.58,Rainy,8,16,Low,Success,NA,83
ASD-02695,2025-11-03,Reconnaissance,Skydio X2D,Delhi,OP-002,22,45.58,171,100,59,41,Sensor Package,4.05,Windy,9,23,High,Success,NA,99
ASD-02696,2025-11-07,Search & Rescue,DJI Matrice 300 RTK,Chandigarh,OP-024,87,19.68,266,100,61,39,HD Camera,2.29,Foggy,33,35,Medium,Success,NA,92
ASD-02697,2025-09-30,Infrastructure Inspection,DJI Mavic 3 Enterprise,Delhi,OP-017,32,9.97,168,100,46,54,Sensor Package,2.7,Clear,32,14,Low,Failed,Battery Failure,96
ASD-02698,2025-05-04,Medical Delivery,Parrot Anafi AI,Chandigarh,OP-007,35,13.26,250,100,65,35,LiDAR,1.17,Foggy,29,11,Medium,Failed,Weather,95
ASD-02699,2025-03-01,Reconnaissance,Autel EVO Max 4T,Jaipur,OP-023,37,24.04,291,100,53,47,HD Camera,2.41,Windy,30,30,Critical,Failed,Signal Loss,81
ASD-02700,2025-05-11,Border Patrol,Autel EVO Max 4T,Shimla,OP-028,83,40.9,206,100,56,44,Sensor Package,2.71,Cloudy,20,23,Critical,Success,NA,81
ASD-02701,2025-09-18,Border Patrol,Skydio X2D,Lucknow,OP-021,39,5.65,144,100,57,43,Food Package,1.67,Clear,36,18,High,Success,NA,99
ASD-02702,2025-10-22,Infrastructure Inspection,Parrot Anafi AI,Chandigarh,OP-028,38,23.83,300,100,38,62,Thermal Camera,4.79,Windy,16,24,Low,Success,NA,100
ASD-02703,2025-09-24,Medical Delivery,DJI Matrice 300 RTK,Jaipur,OP-008,48,26.75,251,100,57,43,LiDAR,2.07,Foggy,21,32,Medium,Success,NA,91
ASD-02704,2025-09-01,Border Patrol,DJI Matrice 300 RTK,Jaipur,OP-001,39,9.68,162,100,67,33,Sensor Package,1.43,Clear,12,18,Low,Success,NA,95
ASD-02705,2025-04-27,Infrastructure Inspection,Parrot Anafi AI,Jaipur,OP-006,53,27.28,227,100,45,55,Thermal Camera,1.45,Windy,26,9,Medium,Success,NA,90
ASD-02706,2025-09-03,Search & Rescue,Skydio X2D,Chandigarh,OP-008,87,46.39,260,100,20,80,LiDAR,4.24,Clear,27,16,Low,Success,NA,98
ASD-02707,2025-07-12,Surveillance,Skydio X2D,Dehradun,OP-005,86,16.28,238,100,59,41,Food Package,4.17,Clear,22,10,Medium,Success,NA,98
ASD-02708,2025-11-03,Infrastructure Inspection,DJI Matrice 300 RTK,Jaipur,OP-009,46,29.55,175,100,67,33,Food Package,4.29,Windy,22,7,High,Success,NA,93
ASD-02709,2025-02-01,Search & Rescue,Parrot Anafi AI,Jaipur,OP-015,76,40.09,246,100,24,76,HD Camera,1.5,Cloudy,42,10,Medium,Success,NA,99
ASD-02710,2025-07-02,Infrastructure Inspection,DJI Mavic 3 Enterprise,Jaipur,OP-030,59,51.33,160,100,41,59,HD Camera,0.57,Clear,36,34,Medium,Success,NA,98
ASD-02711,2025-06-14,Border Patrol,Skydio X2D,Lucknow,OP-017,53,35.35,105,100,65,35,LiDAR,3.43,Windy,9,14,Medium,Success,NA,92
ASD-02712,2025-07-10,Surveillance,Autel EVO Max 4T,Jaipur,OP-003,82,31.47,221,100,59,41,Sensor Package,2.09,Rainy,40,34,Critical,Success,NA,69
ASD-02713,2025-12-06,Reconnaissance,DJI Matrice 300 RTK,Delhi,OP-021,47,45.89,194,100,78,22,Sensor Package,4.51,Foggy,34,29,Low,Success,NA,93
ASD-02714,2025-04-16,Search & Rescue,DJI Matrice 300 RTK,Jaipur,OP-016,28,44.52,258,100,69,31,Sensor Package,1.49,Clear,29,24,Medium,Success,NA,93
ASD-02715,2025-08-01,Infrastructure Inspection,DJI Mavic 3 Enterprise,Delhi,OP-001,82,32.11,99,100,21,79,LiDAR,3.34,Clear,21,34,Medium,Success,NA,98
ASD-02716,2025-12-21,Medical Delivery,Skydio X2D,Lucknow,OP-015,21,20.77,174,100,64,36,HD Camera,2.26,Clear,38,12,High,Success,NA,94
ASD-02717,2025-04-23,Infrastructure Inspection,DJI Matrice 300 RTK,Jaipur,OP-011,81,18.41,172,100,39,61,Thermal Camera,3.09,Clear,35,24,Low,Success,NA,97
ASD-02718,2025-04-30,Surveillance,Skydio X2D,Delhi,OP-028,23,49.79,120,100,76,24,LiDAR,4.16,Windy,30,33,Low,Success,NA,95
ASD-02719,2025-12-23,Search & Rescue,Autel EVO Max 4T,Jaipur,OP-024,73,34.68,284,100,47,53,Medical Kit,4.78,Rainy,28,30,Critical,Failed,Battery Failure,72
ASD-02720,2025-05-24,Surveillance,DJI Matrice 300 RTK,Shimla,OP-016,24,58.34,146,100,73,27,Sensor Package,3.5,Rainy,13,26,Critical,Success,NA,67
ASD-02721,2025-11-18,Search & Rescue,Skydio X2D,Delhi,OP-028,70,40.53,284,100,40,60,HD Camera,0.82,Windy,23,5,High,Success,NA,90
ASD-02722,2025-01-26,Surveillance,DJI Matrice 300 RTK,Lucknow,OP-001,69,39.65,84,100,71,29,Medical Kit,1.89,Rainy,25,30,High,Success,NA,79
ASD-02723,2025-10-02,Reconnaissance,Autel EVO Max 4T,Chandigarh,OP-024,72,19.02,171,100,48,52,LiDAR,4.06,Windy,37,27,High,Success,NA,95
ASD-02724,2025-02-12,Infrastructure Inspection,Autel EVO Max 4T,Shimla,OP-002,22,20.51,221,100,62,38,Thermal Camera,1.92,Rainy,33,30,Critical,Failed,Battery Failure,72
ASD-02725,2025-10-13,Infrastructure Inspection,Autel EVO Max 4T,Dehradun,OP-002,30,9.9,209,100,66,34,Medical Kit,1.3,Cloudy,14,27,High,Success,NA,95
ASD-02726,2025-05-21,Border Patrol,Parrot Anafi AI,Jaipur,OP-022,22,21.96,107,100,37,63,Food Package,1.66,Clear,36,7,Critical,Success,NA,87
ASD-02727,2025-03-25,Surveillance,Parrot Anafi AI,Dehradun,OP-002,32,39.42,256,100,51,49,LiDAR,2.56,Cloudy,23,10,Critical,Success,NA,86
ASD-02728,2025-12-16,Infrastructure Inspection,DJI Mavic 3 Enterprise,Jaipur,OP-009,52,55.63,151,100,32,68,Medical Kit,3.92,Windy,34,21,Medium,Success,NA,100
ASD-02729,2025-09-10,Border Patrol,DJI Mavic 3 Enterprise,Dehradun,OP-025,85,54.21,97,100,69,31,Medical Kit,4.74,Cloudy,36,11,High,Success,NA,99
ASD-02730,2025-06-23,Reconnaissance,Skydio X2D,Jaipur,OP-013,78,46.15,163,100,69,31,HD Camera,4.5,Rainy,27,22,High,Failed,Signal Loss,81
ASD-02731,2025-05-11,Medical Delivery,Skydio X2D,Delhi,OP-014,57,35.82,295,100,16,84,Thermal Camera,2.65,Foggy,9,33,Critical,Failed,Mechanical Fault,63
ASD-02732,2025-10-03,Medical Delivery,Parrot Anafi AI,Chandigarh,OP-005,61,18.65,299,100,62,38,LiDAR,2.55,Rainy,15,9,Critical,Success,NA,69
ASD-02733,2025-07-14,Search & Rescue,Skydio X2D,Shimla,OP-006,75,28.38,182,100,73,27,LiDAR,1.35,Windy,13,10,High,Success,NA,92
ASD-02734,2025-10-22,Search & Rescue,Parrot Anafi AI,Shimla,OP-011,46,11.23,191,100,17,83,Food Package,3.88,Clear,41,25,Critical,Success,NA,70
ASD-02735,2025-02-26,Medical Delivery,Parrot Anafi AI,Delhi,OP-016,47,48.81,267,100,27,73,Medical Kit,4.03,Foggy,10,22,Critical,Success,NA,85
ASD-02736,2025-11-24,Border Patrol,Skydio X2D,Dehradun,OP-002,37,58.31,271,100,78,22,Medical Kit,1.65,Clear,31,26,High,Success,NA,99
ASD-02737,2025-10-09,Border Patrol,Autel EVO Max 4T,Shimla,OP-030,61,30.21,162,100,64,36,Food Package,1.66,Rainy,32,16,High,Success,NA,80
ASD-02738,2025-12-29,Surveillance,Skydio X2D,Lucknow,OP-001,80,26.47,293,100,28,72,Sensor Package,1.72,Cloudy,23,24,Medium,Success,NA,95
ASD-02739,2025-07-19,Infrastructure Inspection,Skydio X2D,Chandigarh,OP-016,47,47.92,255,100,23,77,Thermal Camera,2.88,Cloudy,38,33,Medium,Success,NA,100
ASD-02740,2025-11-09,Reconnaissance,Parrot Anafi AI,Chandigarh,OP-026,27,57.07,222,100,46,54,HD Camera,1.56,Cloudy,35,28,Critical,Success,NA,90
ASD-02741,2025-02-22,Medical Delivery,Parrot Anafi AI,Chandigarh,OP-026,59,19.53,124,100,44,56,HD Camera,4.82,Cloudy,31,5,Critical,Success,NA,83
ASD-02742,2025-04-09,Search & Rescue,DJI Matrice 300 RTK,Shimla,OP-013,87,19.08,151,100,18,82,LiDAR,4.98,Clear,34,21,Low,Failed,Mechanical Fault,79
ASD-02743,2025-11-10,Medical Delivery,Skydio X2D,Dehradun,OP-014,80,49.15,167,100,58,42,Food Package,3.23,Rainy,10,9,High,Success,NA,75
ASD-02744,2025-10-24,Medical Delivery,Autel EVO Max 4T,Jaipur,OP-027,38,16.45,202,100,75,25,Thermal Camera,1.47,Clear,41,7,High,Success,NA,93
ASD-02745,2025-10-23,Infrastructure Inspection,DJI Matrice 300 RTK,Delhi,OP-022,42,50.72,190,100,58,42,LiDAR,0.52,Rainy,26,9,Critical,Success,NA,74
ASD-02746,2025-08-25,Medical Delivery,Autel EVO Max 4T,Dehradun,OP-018,42,36.48,156,100,27,73,HD Camera,4.96,Rainy,10,18,Medium,Failed,Battery Failure,79
ASD-02747,2025-11-05,Medical Delivery,Skydio X2D,Lucknow,OP-012,64,10.27,101,100,62,38,LiDAR,4.16,Clear,20,17,Low,Failed,Mechanical Fault,100
ASD-02748,2025-03-23,Medical Delivery,DJI Mavic 3 Enterprise,Chandigarh,OP-029,39,16.93,154,100,56,44,Medical Kit,4.46,Windy,21,33,High,Success,NA,94
ASD-02749,2025-03-11,Medical Delivery,Skydio X2D,Jaipur,OP-016,81,18.27,240,100,39,61,Sensor Package,1.31,Clear,23,3,Critical,Success,NA,81
ASD-02750,2025-12-02,Border Patrol,Skydio X2D,Jaipur,OP-009,29,27.06,171,100,75,25,Thermal Camera,2.41,Rainy,30,15,Medium,Success,NA,85
ASD-02751,2025-11-01,Infrastructure Inspection,Parrot Anafi AI,Chandigarh,OP-028,79,12.9,222,100,21,79,Sensor Package,2.87,Foggy,23,35,High,Success,NA,92
ASD-02752,2025-08-15,Infrastructure Inspection,Parrot Anafi AI,Dehradun,OP-001,41,32.85,202,100,48,52,LiDAR,0.88,Foggy,42,27,High,Success,NA,92
ASD-02753,2025-01-10,Surveillance,DJI Matrice 300 RTK,Chandigarh,OP-005,68,22.24,293,100,44,56,Thermal Camera,0.83,Clear,28,34,Low,Success,NA,94
ASD-02754,2025-07-06,Search & Rescue,Skydio X2D,Chandigarh,OP-014,33,36.17,114,100,45,55,HD Camera,4.95,Cloudy,23,32,Medium,Success,NA,91
ASD-02755,2025-02-28,Search & Rescue,Autel EVO Max 4T,Chandigarh,OP-001,48,49.02,161,100,77,23,Thermal Camera,4.56,Clear,21,26,Low,Success,NA,98
ASD-02756,2025-12-21,Reconnaissance,DJI Matrice 300 RTK,Chandigarh,OP-022,76,51.38,103,100,52,48,Sensor Package,3.64,Foggy,11,5,Low,Success,NA,99
ASD-02757,2025-08-21,Medical Delivery,DJI Matrice 300 RTK,Delhi,OP-007,66,27.82,87,100,17,83,HD Camera,3.68,Cloudy,8,14,Critical,Success,NA,69
ASD-02758,2025-03-23,Search & Rescue,DJI Matrice 300 RTK,Delhi,OP-030,20,10.37,154,100,59,41,LiDAR,3.27,Foggy,18,7,Medium,Success,NA,100
